0.168,0,0,1.6962
0.169,0,0,1.6993
0.17,0,0,1.7024
0.171,0,0,1.7054
0.172,0,0,1.7084
0.173,0,0,1.7114
0.174,0,0,1.7143
0.175,0,0,1.7172
0.176,0,0,1.72
0.177,0,0,1.7228
0.178,0,0,1.7256
0.179,0,0,1.7283
0.18,0,0,1.7309
0.181,0,0,1.7336
0.182,0,0,1.7362
0.183,0,0,1.7387
0.184,0,0,1.7412
0.185,0,0,1.7437
0.186,0,0,1.7461
0.187,0,0,1.7485
0.188,0,0,1.7509
0.189,0,0,1.7532
0.19,0,0,1.7555
0.191,0,0,1.7577
0.192,0,0,1.7599
0.193,0,0,1.7621
0.194,0,0,1.7643
0.195,0,0,1.7664
0.196,0,0,1.7685
0.197,0,0,1.7705
0.198,0,0,1.7725
0.199,0,0,1.7747
0.2,0,0,1.777
0.201,0,0,1.7792
0.202,0,0,1.7814
0.203,0,0,1.7836
0.204,0,0,1.7858
0.205,0,0,1.7879
0.206,0,0,1.79
0.207,0,0,1.7921
0.208,0,0,1.7941
0.209,0,0,1.7961
0.21,0,0,1.7981
0.211,0,0,1.8001
0.212,0,0,1.802
0.213,0,0,1.8038
0.214,0,0,1.8057
0.215,0,0,1.8075
0.216,0,0,1.8093
0.217,0,0,1.811
0.218,0,0,1.8128
0.219,0,0,1.8145
0.22,0,0,1.8161
0.221,0,0,1.8178
0.222,0,0,1.8194
0.223,0,0,1.821
0.224,0,0,1.8225
0.225,0,0,1.824
0.226,0,0,1.8255
0.227,0,0,1.827
0.228,0,0,1.8285
0.229,0,0,1.8299
0.23,0,0,1.8313
0.231,0,0,1.8326
0.232,0,0,1.834
0.233,0,0,1.8353
0.234,0,0,1.8366
0.235,0,0,1.8379
0.236,0,0,1.8391
0.237,0,0,1.8403
0.238,0,0,1.8415
0.239,0,0,1.8427
0.24,0,0,1.8438
0.241,0,0,1.845
0.242,0,0,1.8461
0.243,0,0,1.8471
0.244,0,0,1.8482
0.245,0,0,1.8492
0.246,0,0,1.8503
0.247,0,0,1.8512
0.248,0,0,1.8522
0.249,0,0,1.8534
0.25,0,0,1.8547
0.251,0,0,1.856
0.252,0,0,1.8573
0.253,0,0,1.8585
0.254,0,0,1.8597
0.255,0,0,1.861
0.256,0,0,1.8621
0.257,0,0,1.8633
0.258,0,0,1.8645
0.259,0,0,1.8656
0.26,0,0,1.8667
0.261,0,0,1.8678
0.262,0,0,1.8688
0.263,0,0,1.8698
0.264,0,0,1.8709
0.265,0,0,1.8718
0.266,0,0,1.8728
0.267,0,0,1.8738
0.268,0,0,1.8747
0.269,0,0,1.8756
0.27,0,0,1.8765
0.271,0,0,1.8774
0.272,0,0,1.8782
0.273,0,0,1.879
0.274,0,0,1.8798
0.275,0,0,1.8806
0.276,0,0,1.8814
0.277,0,0,1.8822
0.278,0,0,1.8829
0.279,0,0,1.8836
0.28,0,0,1.8843
0.281,0,0,1.885
0.282,0,0,1.8856
0.283,0,0,1.8863
0.284,0,0,1.8869
0.285,0,0,1.8875
0.286,0,0,1.8881
0.287,0,0,1.8887
0.288,0,0,1.8892
0.289,0,0,1.8898
0.29,0,0,1.8903
0.291,0,0,1.8908
0.292,0,0,1.8913
0.293,0,0,1.8918
0.294,0,0,1.8922
0.295,0,0,1.8927
0.296,0,0,1.8931
0.297,0,0,1.8935
0.298,0,0,1.8939
0.299,0,0,1.8945
0.3,0,0,1.8953
0.301,0,0,1.896
0.302,0,0,1.8968
0.303,0,0,1.8975
0.304,0,0,1.8983
0.305,0,0,1.899
0.306,0,0,1.8996
0.307,0,0,1.9003
0.308,0,0,1.901
0.309,0,0,1.9016
0.31,0,0,1.9022
0.311,0,0,1.9028
0.312,0,0,1.9034
0.313,0,0,1.904
0.314,0,0,1.9045
0.315,0,0,1.905
0.316,0,0,1.9056
0.317,0,0,1.9061
0.318,0,0,1.9065
0.319,0,0,1.907
0.32,0,0,1.9075
0.321,0,0,1.9079
0.322,0,0,1.9083
0.323,0,0,1.9087
0.324,0,0,1.9091
0.325,0,0,1.9095
0.326,0,0,1.9099
0.327,0,0,1.9102
0.328,0,0,1.9106
0.329,0,0,1.9109
0.33,0,0,1.9112
0.331,0,0,1.9115
0.332,0,0,1.9118
0.333,0,0,1.912
0.334,0,0,1.9123
0.335,0,0,1.9125
0.336,0,0,1.9127
0.337,0,0,1.913
0.338,0,0,1.9132
0.339,0,0,1.9133
0.34,0,0,1.9135
0.341,0,0,1.9137
0.342,0,0,1.9138
0.343,0,0,1.914
0.344,0,0,1.9141
0.345,0,0,1.9142
0.346,0,0,1.9143
0.347,0,0,1.9144
0.348,0,0,1.9145
0.349,0,0,1.9147
0.35,0,0,1.9152
0.351,0,0,1.9157
0.352,0,0,1.9161
0.353,0,0,1.9166
0.354,0,0,1.917
0.355,0,0,1.9174
0.356,0,0,1.9178
0.357,0,0,1.9182
0.358,0,0,1.9186
0.359,0,0,1.9189
0.36,0,0,1.9193
0.361,0,0,1.9196
0.362,0,0,1.9199
0.363,0,0,1.9202
0.364,0,0,1.9205
0.365,0,0,1.9208
0.366,0,0,1.921
0.367,0,0,1.9213
0.368,0,0,1.9215
0.369,0,0,1.9218
0.37,0,0,1.922
0.371,0,0,1.9222
0.372,0,0,1.9223
0.373,0,0,1.9225
0.374,0,0,1.9227
0.375,0,0,1.9228
0.376,0,0,1.9229
0.377,0,0,1.9231
0.378,0,0,1.9232
0.379,0,0,1.9233
0.38,0,0,1.9234
0.381,0,0,1.9234
0.382,0,0,1.9235
0.383,0,0,1.9235
0.384,0,0,1.9236
0.385,0,0,1.9236
0.386,0,0,1.9236
0.387,0,0,1.9236
0.388,0,0,1.9236
0.389,0,0,1.9236
0.39,0,0,1.9236
0.391,0,0,1.9235
0.392,0,0,1.9235
0.393,0,0,1.9234
0.394,0,0,1.9234
0.395,0,0,1.9233
0.396,0,0,1.9232
0.397,0,0,1.9231
0.398,0,0,1.923
0.399,0,0,1.9231
0.4,0,0,1.9234
0.401,0,0,1.9237
0.402,0,0,1.924
0.403,0,0,1.9242
0.404,0,0,1.9245
0.405,0,0,1.9247
0.406,0,0,1.9249
0.407,0,0,1.9252
0.408,0,0,1.9254
0.409,0,0,1.9256
0.41,0,0,1.9258
0.411,0,0,1.9259
0.412,0,0,1.9261
0.413,0,0,1.9262
0.414,0,0,1.9264
0.415,0,0,1.9265
0.416,0,0,1.9266
0.417,0,0,1.9267
0.418,0,0,1.9268
0.419,0,0,1.9268
0.42,0,0,1.9269
0.421,0,0,1.927
0.422,0,0,1.927
0.423,0,0,1.927
0.424,0,0,1.927
0.425,0,0,1.9271
0.426,0,0,1.927
0.427,0,0,1.927
0.428,0,0,1.927
0.429,0,0,1.927
0.43,0,0,1.9269
0.431,0,0,1.9269
0.432,0,0,1.9268
0.433,0,0,1.9267
0.434,0,0,1.9266
0.435,0,0,1.9265
0.436,0,0,1.9264
0.437,0,0,1.9263
0.438,0,0,1.9262
0.439,0,0,1.926
0.44,0,0,1.9259
0.441,0,0,1.9257
0.442,0,0,1.9256
0.443,0,0,1.9254
0.444,0,0,1.9252
0.445,0,0,1.925
0.446,0,0,1.9248
0.447,0,0,1.9246
0.448,0,0,1.9244
0.449,0,0,1.9244
0.45,0,0,1.9246
0.451,0,0,1.9247
0.452,0,0,1.9249
0.453,0,0,1.9251
0.454,0,0,1.9252
0.455,0,0,1.9254
0.456,0,0,1.9255
0.457,0,0,1.9256
0.458,0,0,1.9257
0.459,0,0,1.9258
0.46,0,0,1.9259
0.461,0,0,1.926
0.462,0,0,1.926
0.463,0,0,1.9261
0.464,0,0,1.9261
0.465,0,0,1.9261
0.466,0,0,1.9262
0.467,0,0,1.9262
0.468,0,0,1.9261
0.469,0,0,1.9261
0.47,0,0,1.9261
0.471,0,0,1.9261
0.472,0,0,1.926
0.473,0,0,1.926
0.474,0,0,1.9259
0.475,0,0,1.9258
0.476,0,0,1.9257
0.477,0,0,1.9256
0.478,0,0,1.9255
0.479,0,0,1.9254
0.48,0,0,1.9253
0.481,0,0,1.9251
0.482,0,0,1.925
0.483,0,0,1.9248
0.484,0,0,1.9246
0.485,0,0,1.9245
0.486,0,0,1.9243
0.487,0,0,1.9241
0.488,0,0,1.9239
0.489,0,0,1.9237
0.49,0,0,1.9234
0.491,0,0,1.9232
0.492,0,0,1.923
0.493,0,0,1.9227
0.494,0,0,1.9224
0.495,0,0,1.9222
0.496,0,0,1.9219
0.497,0,0,1.9216
0.498,0,0,1.9213
0.499,0,0,1.9212
0.5,0,0,1.9214
0.501,0,0,1.9215
0.502,0,0,1.9216
0.503,0,0,1.9217
0.504,0,0,1.9217
0.505,0,0,1.9218
0.506,0,0,1.9219
0.507,0,0,1.9219
0.508,0,0,1.922
0.509,0,0,1.922
0.51,0,0,1.922
0.511,0,0,1.922
0.512,0,0,1.922
0.513,0,0,1.922
0.514,0,0,1.922
0.515,0,0,1.9219
0.516,0,0,1.9219
0.517,0,0,1.9218
0.518,0,0,1.9218
0.519,0,0,1.9217
0.52,0,0,1.9216
0.521,0,0,1.9215
0.522,0,0,1.9214
0.523,0,0,1.9213
0.524,0,0,1.9211
0.525,0,0,1.921
0.526,0,0,1.9209
0.527,0,0,1.9207
0.528,0,0,1.9205
0.529,0,0,1.9204
0.53,0,0,1.9202
0.531,0,0,1.92
0.532,0,0,1.9198
0.533,0,0,1.9195
0.534,0,0,1.9193
0.535,0,0,1.9191
0.536,0,0,1.9189
0.537,0,0,1.9186
0.538,0,0,1.9183
0.539,0,0,1.9181
0.54,0,0,1.9178
0.541,0,0,1.9175
0.542,2.3834e-05,0,1.9172
0.543,7.183e-05,0,1.9169
0.544,0.00011981,0,1.9166
0.545,0.00016777,0,1.9163
0.546,0.0002157,0,1.916
0.547,0.0002636,0,1.9156
0.548,0.00031148,0,1.9153
0.549,0.00035932,0,1.9152
0.55,0.00040713,0,1.9152
0.551,0.0004549,0,1.9153
0.552,0.00050263,0,1.9153
0.553,0.00055034,0,1.9154
0.554,0.000598,0,1.9154
0.555,0.00064563,0,1.9154
0.556,0.00069321,0,1.9154
0.557,0.00074077,0,1.9155
0.558,0.00078828,0,1.9154
0.559,0.00083575,0,1.9154
0.56,0.00088319,0,1.9154
0.561,0.00093059,0,1.9153
0.562,0.00097795,0,1.9153
0.563,0.0010253,0,1.9152
0.564,0.0010726,0,1.9152
0.565,0.0011198,0,1.9151
0.566,0.001167,0,1.915
0.567,0.0012142,0,1.9149
0.568,0.0012613,0,1.9148
0.569,0.0013084,0,1.9146
0.57,0.0013554,0,1.9145
0.571,0.0014024,0,1.9144
0.572,0.0014494,0,1.9142
0.573,0.0014964,0,1.9141
0.574,0.0015433,0,1.9139
0.575,0.0015901,0,1.9137
0.576,0.0016369,0,1.9135
0.577,0.0016837,0,1.9133
0.578,0.0017304,0,1.9131
0.579,0.0017772,0,1.9129
0.58,0.0018238,0,1.9127
0.581,0.0018704,0,1.9124
0.582,0.001917,0,1.9122
0.583,0.0019636,0,1.9119
0.584,0.0020101,0,1.9117
0.585,0.0020566,0,1.9114
0.586,0.002103,0,1.9111
0.587,0.0021494,0,1.9108
0.588,0.0021958,0,1.9105
0.589,0.0022421,0,1.9102
0.59,0.0022884,0,1.9099
0.591,0.0023346,0,1.9096
0.592,0.0023808,0,1.9092
0.593,0.002427,0,1.9089
0.594,0.0024731,0,1.9086
0.595,0.0025192,0,1.9082
0.596,0.0025652,0,1.9078
0.597,0.0026113,0,1.9075
0.598,0.0026572,0,1.9071
0.599,0.0027032,0,1.9069
0.6,0.0027491,0,1.907
0.601,0.0027949,0,1.907
0.602,0.0028408,0,1.907
0.603,0.0028866,0,1.907
0.604,0.0029323,0,1.907
0.605,0.002978,0,1.907
0.606,0.0030237,0,1.9069
0.607,0.0030693,0,1.9069
0.608,0.0031149,0,1.9068
0.609,0.0031605,0,1.9068
0.61,0.003206,0,1.9067
0.611,0.0032515,0,1.9066
0.612,0.0032969,0,1.9065
0.613,0.0033423,0,1.9064
0.614,0.0033877,0,1.9063
0.615,0.003433,0,1.9062
0.616,0.0034783,0,1.9061
0.617,0.0035236,0,1.9059
0.618,0.0035688,0,1.9058
0.619,0.003614,0,1.9056
0.62,0.0036592,0,1.9055
0.621,0.0037043,0,1.9053
0.622,0.0037493,0,1.9051
0.623,0.0037944,0,1.9049
0.624,0.0038394,0,1.9047
0.625,0.0038843,0,1.9045
0.626,0.0039292,0,1.9043
0.627,0.0039741,0,1.904
0.628,0.004019,0,1.9038
0.629,0.0040638,0,1.9035
0.63,0.0041086,0,1.9033
0.631,0.0041533,0,1.903
0.632,0.004198,0,1.9027
0.633,0.0042426,0,1.9024
0.634,0.0042873,0,1.9021
0.635,0.0043319,0,1.9018
0.636,0.0043764,0,1.9015
0.637,0.0044209,0,1.9012
0.638,0.0044654,0,1.9009
0.639,0.0045098,0,1.9005
0.64,0.0045542,0,1.9002
0.641,0.0045986,0,1.8998
0.642,0.0046429,0,1.8995
0.643,0.0046872,0,1.8991
0.644,0.0047315,0,1.8987
0.645,0.0047757,0,1.8983
0.646,0.0048199,0,1.8979
0.647,0.004864,0,1.8975
0.648,0.0049081,0,1.8971
0.649,0.0049522,0,1.8969
0.65,0.0049962,0,1.8969
0.651,0.0050402,0,1.8969
0.652,0.0050842,0,1.8969
0.653,0.0051281,0,1.8968
0.654,0.005172,0,1.8968
0.655,0.0052158,0,1.8967
0.656,0.0052596,0,1.8967
0.657,0.0053034,0,1.8966
0.658,0.0053471,0,1.8965
0.659,0.0053908,0,1.8964
0.66,0.0054345,0,1.8963
0.661,0.0054781,0,1.8962
0.662,0.0055217,0,1.8961
0.663,0.0055653,0,1.896
0.664,0.0056088,0,1.8958
0.665,0.0056523,0,1.8957
0.666,0.0056957,0,1.8955
0.667,0.0057391,0,1.8953
0.668,0.0057825,0,1.8952
0.669,0.0058258,0,1.895
0.67,0.0058691,0,1.8948
0.671,0.0059124,0,1.8946
0.672,0.0059556,0,1.8943
0.673,0.0059988,0,1.8941
0.674,0.006042,0,1.8939
0.675,0.0060851,0,1.8936
0.676,0.0061282,0,1.8934
0.677,0.0061712,0,1.8931
0.678,0.0062142,0,1.8928
0.679,0.0062572,0,1.8926
0.68,0.0063001,0,1.8923
0.681,0.006343,0,1.892
0.682,0.0063859,0,1.8917
0.683,0.0064287,0,1.8913
0.684,0.0064715,0,1.891
0.685,0.0065143,0,1.8907
0.686,0.006557,0,1.8903
0.687,0.0065997,0,1.89
0.688,0.0066423,0,1.8896
0.689,0.006685,0,1.8893
0.69,0.0067275,0,1.8889
0.691,0.0067701,0,1.8885
0.692,0.0068126,0,1.8881
0.693,0.0068551,0,1.8877
0.694,0.0068975,0,1.8873
0.695,0.0069399,0,1.8869
0.696,0.0069822,0,1.8865
0.697,0.0070246,0,1.8861
0.698,0.0070669,0,1.8856
0.699,0.0071091,0,1.8854
0.7,0.0071513,0,1.8853
0.701,0.0071935,0,1.8853
0.702,0.0072357,0,1.8852
0.703,0.0072778,0,1.8852
0.704,0.0073199,0,1.8851
0.705,0.0073619,0,1.885
0.706,0.0074039,0,1.8849
0.707,0.0074459,0,1.8848
0.708,0.0074878,0,1.8847
0.709,0.0075297,0,1.8846
0.71,0.0075716,0,1.8844
0.711,0.0076134,0,1.8843
0.712,0.0076552,0,1.8841
0.713,0.007697,0,1.884
0.714,0.0077387,0,1.8838
0.715,0.0077804,0,1.8836
0.716,0.007822,0,1.8834
0.717,0.0078636,0,1.8832
0.718,0.0079052,0,1.883
0.719,0.0079468,0,1.8828
0.72,0.0079883,0,1.8826
0.721,0.0080298,0,1.8823
0.722,0.0080712,0,1.8821
0.723,0.0081126,0,1.8818
0.724,0.008154,0,1.8816
0.725,0.0081953,0,1.8813
0.726,0.0082366,0,1.881
0.727,0.0082779,0,1.8807
0.728,0.0083191,0,1.8804
0.729,0.0083603,0,1.8801
0.73,0.0084015,0,1.8798
0.731,0.0084426,0,1.8795
0.732,0.0084837,0,1.8791
0.733,0.0085247,0,1.8788
0.734,0.0085658,0,1.8784
0.735,0.0086067,0,1.8781
0.736,0.0086477,0,1.8777
0.737,0.0086886,0,1.8773
0.738,0.0087295,0,1.8769
0.739,0.0087703,0,1.8765
0.74,0.0088112,0,1.8761
0.741,0.0088519,0,1.8757
0.742,0.0088927,0,1.8753
0.743,0.0089334,0,1.8749
0.744,0.008974,0,1.8745
0.745,0.0090147,0,1.874
0.746,0.0090553,0,1.8736
0.747,0.0090959,0,1.8731
0.748,0.0091364,0,1.8727
0.749,0.0091769,0,1.8724
0.75,0.0092174,0,1.8723
0.751,0.0092578,0,1.8722
0.752,0.0092982,0,1.8722
0.753,0.0093385,0,1.8721
0.754,0.0093789,0,1.8719
0.755,0.0094192,0,1.8718
0.756,0.0094594,0,1.8717
0.757,0.0094996,0,1.8716
0.758,0.0095398,0,1.8714
0.759,0.00958,0,1.8713
0.76,0.0096201,0,1.8711
0.761,0.0096602,0,1.8709
0.762,0.0097003,0,1.8707
0.763,0.0097403,0,1.8706
0.764,0.0097803,0,1.8703
0.765,0.0098202,0,1.8701
0.766,0.0098601,0,1.8699
0.767,0.0099,0,1.8697
0.768,0.0099399,0,1.8694
0.769,0.0099797,0,1.8692
0.77,0.010019,0,1.8689
0.771,0.010059,0,1.8687
0.772,0.010099,0,1.8684
0.773,0.010139,0,1.8681
0.774,0.010178,0,1.8678
0.775,0.010218,0,1.8675
0.776,0.010257,0,1.8672
0.777,0.010297,0,1.8669
0.778,0.010336,0,1.8665
0.779,0.010376,0,1.8662
0.78,0.010415,0,1.8659
0.781,0.010455,0,1.8655
0.782,0.010494,0,1.8651
0.783,0.010533,0,1.8648
0.784,0.010573,0,1.8644
0.785,0.010612,0,1.864
0.786,0.010651,0,1.8636
0.787,0.01069,0,1.8632
0.788,0.01073,0,1.8628
0.789,0.010769,0,1.8624
0.79,0.010808,0,1.862
0.791,0.010847,0,1.8615
0.792,0.010886,0,1.8611
0.793,0.010925,0,1.8606
0.794,0.010964,0,1.8602
0.795,0.011003,0,1.8597
0.796,0.011042,0,1.8592
0.797,0.011081,0,1.8588
0.798,0.011119,0,1.8583
0.799,0.011158,0,1.858
0.8,0.011197,0,1.8579
0.801,0.011236,0,1.8578
0.802,0.011274,0,1.8576
0.803,0.011313,0,1.8575
0.804,0.011352,0,1.8574
0.805,0.01139,0,1.8572
0.806,0.011429,0,1.8571
0.807,0.011467,0,1.8569
0.808,0.011506,0,1.8567
0.809,0.011544,0,1.8565
0.81,0.011583,0,1.8563
0.811,0.011621,0,1.8561
0.812,0.01166,0,1.8559
0.813,0.011698,0,1.8557
0.814,0.011736,0,1.8555
0.815,0.011775,0,1.8552
0.816,0.011813,0,1.855
0.817,0.011851,0,1.8547
0.818,0.011889,0,1.8544
0.819,0.011927,0,1.8542
0.82,0.011965,0,1.8539
0.821,0.012003,0,1.8536
0.822,0.012041,0,1.8533
0.823,0.012079,0,1.8529
0.824,0.012117,0,1.8526
0.825,0.012155,0,1.8523
0.826,0.012193,0,1.852
0.827,0.012231,0,1.8516
0.828,0.012269,0,1.8512
0.829,0.012307,0,1.8509
0.83,0.012345,0,1.8505
0.831,0.012382,0,1.8501
0.832,0.01242,0,1.8497
0.833,0.012458,0,1.8493
0.834,0.012495,0,1.8489
0.835,0.012533,0,1.8485
0.836,0.01257,0,1.8481
0.837,0.012608,0,1.8477
0.838,0.012646,0,1.8472
0.839,0.012683,0,1.8468
0.84,0.01272,0,1.8463
0.841,0.012758,0,1.8459
0.842,0.012795,0,1.8454
0.843,0.012833,0,1.8449
0.844,0.01287,0,1.8444
0.845,0.012907,0,1.844
0.846,0.012944,0,1.8435
0.847,0.012982,0,1.843
0.848,0.013019,0,1.8424
0.849,0.013056,0,1.8421
0.85,0.013093,0,1.842
0.851,0.01313,0,1.8418
0.852,0.013167,0,1.8417
0.853,0.013204,0,1.8415
0.854,0.013241,0,1.8413
0.855,0.013278,0,1.8411
0.856,0.013315,0,1.841
0.857,0.013352,0,1.8408
0.858,0.013389,0,1.8405
0.859,0.013426,0,1.8403
0.86,0.013463,0,1.8401
0.861,0.013499,0,1.8399
0.862,0.013536,0,1.8396
0.863,0.013573,0,1.8394
0.864,0.013609,0,1.8391
0.865,0.013646,0,1.8388
0.866,0.013683,0,1.8385
0.867,0.013719,0,1.8383
0.868,0.013756,0,1.838
0.869,0.013792,0,1.8376
0.87,0.013829,0,1.8373
0.871,0.013865,0,1.837
0.872,0.013902,0,1.8367
0.873,0.013938,0,1.8363
0.874,0.013974,0,1.836
0.875,0.014011,0,1.8356
0.876,0.014047,0,1.8352
0.877,0.014083,0,1.8349
0.878,0.014119,0,1.8345
0.879,0.014156,0,1.8341
0.88,0.014192,0,1.8337
0.881,0.014228,0,1.8333
0.882,0.014264,0,1.8328
0.883,0.0143,0,1.8324
0.884,0.014336,0,1.832
0.885,0.014372,0,1.8315
0.886,0.014408,0,1.8311
0.887,0.014444,0,1.8306
0.888,0.01448,0,1.8302
0.889,0.014516,0,1.8297
0.89,0.014552,0,1.8292
0.891,0.014587,0,1.8287
0.892,0.014623,0,1.8282
0.893,0.014659,0,1.8277
0.894,0.014695,0,1.8272
0.895,0.01473,0,1.8267
0.896,0.014766,0,1.8262
0.897,0.014802,0,1.8256
0.898,0.014837,0,1.8251
0.899,0.014873,0,1.8248
0.9,0.014908,0,1.8246
0.901,0.014944,0,1.8244
0.902,0.014979,0,1.8242
0.903,0.015015,0,1.824
0.904,0.01505,0,1.8238
0.905,0.015085,0,1.8236
0.906,0.015121,0,1.8234
0.907,0.015156,0,1.8231
0.908,0.015191,0,1.8229
0.909,0.015227,0,1.8226
0.91,0.015262,0,1.8224
0.911,0.015297,0,1.8221
0.912,0.015332,0,1.8218
0.913,0.015367,0,1.8215
0.914,0.015402,0,1.8212
0.915,0.015437,0,1.8209
0.916,0.015472,0,1.8206
0.917,0.015507,0,1.8203
0.918,0.015542,0,1.82
0.919,0.015577,0,1.8196
0.92,0.015612,0,1.8193
0.921,0.015647,0,1.8189
0.922,0.015682,0,1.8185
0.923,0.015717,0,1.8182
0.924,0.015752,0,1.8178
0.925,0.015786,0,1.8174
0.926,0.015821,0,1.817
0.927,0.015856,0,1.8166
0.928,0.01589,0,1.8162
0.929,0.015925,0,1.8157
0.93,0.01596,0,1.8153
0.931,0.015994,0,1.8149
0.932,0.016029,0,1.8144
0.933,0.016063,0,1.814
0.934,0.016098,0,1.8135
0.935,0.016132,0,1.813
0.936,0.016166,0,1.8125
0.937,0.016201,0,1.8121
0.938,0.016235,0,1.8116
0.939,0.01627,0,1.8111
0.94,0.016304,0,1.8106
0.941,0.016338,0,1.81
0.942,0.016372,0,1.8095
0.943,0.016406,0,1.809
0.944,0.016441,0,1.8084
0.945,0.016475,0,1.8079
0.946,0.016509,0,1.8073
0.947,0.016543,0,1.8068
0.948,0.016577,0,1.8062
0.949,0.016611,0,1.8058
0.95,0.016645,0,1.8056
0.951,0.016679,0,1.8054
0.952,0.016713,0,1.8052
0.953,0.016747,0,1.8049
0.954,0.016781,0,1.8047
0.955,0.016814,0,1.8044
0.956,0.016848,0,1.8042
0.957,0.016882,0,1.8039
0.958,0.016916,0,1.8036
0.959,0.016949,0,1.8033
0.96,0.016983,0,1.803
0.961,0.017017,0,1.8027
0.962,0.01705,0,1.8024
0.963,0.017084,0,1.8021
0.964,0.017118,0,1.8018
0.965,0.017151,0,1.8014
0.966,0.017185,0,1.8011
0.967,0.017218,0,1.8007
0.968,0.017252,0,1.8004
0.969,0.017285,0,1.8
